key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
266,"Calydontis",0,"Calydontes",0,0,1,0,1,"ModelChara#3282","MoveControl#2","",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Boar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Boar_bye",20,10,False,True,0,0,0,0,210,"ui/icon/004000/004219.tex",3460,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#21","TiltParam#41",False,"TiltParam#44",False
267,"Victor",0,"Victors",0,0,1,0,1,"ModelChara#3283","MoveControl#2","",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Bulldog_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Bulldog_bye",20,10,False,True,0,0,0,0,211,"ui/icon/004000/004220.tex",3470,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#21","TiltParam#41",False,"TiltParam#44",False
268,"level checker",0,"level checkers",0,0,1,0,0,"ModelChara#3284","MoveControl#2","",45,15,15,1,2,"MountCustomize#107","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_LvChecker_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_LvChecker_bye",0,10,False,True,0,0,0,0,212,"ui/icon/004000/004221.tex",10160,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#23","TiltParam#37",False,"TiltParam#37",False
269,"Papa Paissa",0,"Papa Paissas",0,0,1,0,1,"ModelChara#3285","MoveControl#2","",45,15,15,1,2,"MountCustomize#106","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_Mount_Paissa_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Paissa_bye",20,10,False,False,0,0,0,0,213,"ui/icon/004000/004222.tex",1160,100,True,0,0,60,0,"MountAction#55",False,True,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#19","TiltParam#37",False,"TiltParam#37",False
270,"",0,"",0,0,1,0,0,"ModelChara#1412","MoveControl#2","",45,15,50,1,2,"MountCustomize#25","","SE_Bt_Etc_TwinTaniaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TwinTaniaBye",20,20,False,True,0,0,0,0,-1,,0,120,False,9,3,60,0,"MountAction#0",False,False,False,False,False,0,0,True,False,"TiltParam#8","TiltParam#21","TiltParam#39",False,"TiltParam#38",False
271,"",0,"",0,0,1,0,0,"ModelChara#3171","MoveControl#2","",45,15,15,1,2,"MountCustomize#0","","SE_Bt_Etc_Bike12Whistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Bike12Bye",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,70,1,"MountAction#0",True,False,False,False,False,80,80,True,False,"TiltParam#9","TiltParam#19","TiltParam#37",False,"TiltParam#37",False
272,"",0,"",0,0,1,0,0,"ModelChara#3416","MoveControl#2","",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,65539,0,0,-1,,0,77,False,0,0,70,0,"MountAction#54",False,False,False,False,True,0,0,False,False,"TiltParam#30","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
273,"wivre",0,"wivres",0,0,1,0,0,"ModelChara#3419","MoveControl#2","",45,70,70,1,2,"MountCustomize#77","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_FF11Wivre_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_FF11Wivre_bye",20,10,False,True,0,0,0,0,214,"ui/icon/004000/004223.tex",3480,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#19","TiltParam#51",False,"TiltParam#50",False
274,"porxie king",0,"porxie kings",0,0,1,0,0,"ModelChara#3420","MoveControl#2","",45,50,50,1,2,"MountCustomize#81","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_FairyOakWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FairyOakBye",20,10,False,True,0,0,0,0,215,"ui/icon/004000/004224.tex",5041,100,True,0,0,60,0,"MountAction#45",True,True,False,False,False,0,0,False,False,"TiltParam#18","TiltParam#21","TiltParam#43",False,"TiltParam#42",False
275,"",0,"",0,0,1,0,0,"ModelChara#3553","MoveControl#2","",45,15,70,1,2,"MountCustomize#61","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_DodoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DodoBye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#30","TiltParam#19","TiltParam#41",False,"TiltParam#40",False
276,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
277,"Garlond GL-II",0,"Garlond GL-IIs",0,0,1,0,0,"ModelChara#3470","MoveControl#2","",20,15,15,1,2,"MountCustomize#116","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_AmericanBike_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_AmericanBike_bye",0,10,False,True,0,0,0,0,237,"ui/icon/004000/004235.tex",10190,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#9","TiltParam#19","TiltParam#38",False,"TiltParam#39",False
278,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
279,"mechanical lotus",0,"mechanical lotuses",0,0,1,0,0,"ModelChara#3472","MoveControl#2","",45,15,15,1,2,"MountCustomize#110","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_Mount_Lotus_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Lotus_bye",0,10,False,True,0,0,0,0,216,"ui/icon/004000/004098.tex",16110,100,True,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,"TiltParam#16","TiltParam#17","TiltParam#41",False,"TiltParam#40",False
280,"Fylgja",0,"Fylgjas",0,0,1,1,1,"ModelChara#3473","MoveControl#2","",45,70,70,1,2,"MountCustomize#109","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_ColorDragon_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_ColorDragon_bye",20,10,False,True,0,0,0,0,217,"ui/icon/004000/004225.tex",3490,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#22","TiltParam#41",False,"TiltParam#40",False
281,"alkonost",0,"alkonosts",0,1,1,0,0,"ModelChara#3474","MoveControl#2","",45,70,70,1,2,"MountCustomize#111","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Peryton_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Peryton_bye",20,10,False,True,0,0,0,0,218,"ui/icon/004000/004226.tex",1170,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#18","TiltParam#41",False,"TiltParam#40",False
282,"island buffalo",0,"island buffaloes",0,1,1,0,0,"ModelChara#3496","MoveControl#2","",45,70,70,1,2,"MountCustomize#124","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Kujata_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Kujata_bye",20,10,False,True,0,0,0,0,262,"ui/icon/004000/004265.tex",3500,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#18","TiltParam#41",False,"TiltParam#40",False
283,"brachiosaur",0,"brachiosaurs",0,0,1,0,0,"ModelChara#3497","MoveControl#2","",45,70,70,1,2,"MountCustomize#142","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Brachioraidos_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Brachioraidos_bye",20,10,False,True,0,0,0,0,302,"ui/icon/004000/004304.tex",3640,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#18","TiltParam#41",False,"TiltParam#40",False
284,"pod 602",0,"pods 602",0,0,1,0,0,"ModelChara#3544","MoveControl#2","",45,50,50,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_YTC.scd","SE_Bt_Etc_Mount_YTCPod_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_YTCPod_bye",0,10,False,False,0,0,0,0,219,"ui/icon/004000/004227.tex",40800,100,True,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,"TiltParam#19","TiltParam#21","TiltParam#37",False,"TiltParam#37",False
285,"moon-hopper",0,"moon-hoppers",0,0,1,0,0,"ModelChara#3567","MoveControl#2","",45,15,15,1,2,"MountCustomize#120","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_BuildSupporter_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_BuildSupporter_bye",0,10,False,True,0,0,0,0,245,"ui/icon/004000/004245.tex",11080,100,True,0,0,60,0,"MountAction#63",True,True,False,False,False,80,80,False,False,"TiltParam#17","TiltParam#20","TiltParam#39",False,"TiltParam#42",False
286,"island alligator",0,"island alligators",0,1,1,0,0,"ModelChara#3568","MoveControl#2","",45,70,70,1,2,"MountCustomize#119","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Crocodile_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Crocodile_bye",20,10,False,True,0,0,0,0,254,"ui/icon/004000/004255.tex",3510,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#0","TiltParam#17","TiltParam#37",False,"TiltParam#37",False
287,"hippo cart",0,"hippo carts",0,0,1,0,0,"ModelChara#3569","MoveControl#2","",5,70,70,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_HippoCar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_HippoCar_bye",20,10,False,True,0,0,0,0,220,"ui/icon/004000/004228.tex",3520,100,True,0,0,60,0,"MountAction#57",False,True,False,False,False,80,80,False,False,"TiltParam#0","TiltParam#18","TiltParam#39",False,"TiltParam#38",False
288,"troll",0,"trolls",0,0,1,0,0,"ModelChara#3570","MoveControl#2","",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Troll_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Troll_bye",15,9,False,True,0,0,0,0,221,"ui/icon/004000/004229.tex",1180,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#19","TiltParam#39",False,"TiltParam#40",False
289,"",0,"",0,0,1,0,0,"ModelChara#2","MoveControl#2","",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_CommonMonster.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,131073,0,0,-1,,0,77,False,0,0,70,0,"MountAction#3",False,False,False,False,False,0,0,False,False,"TiltParam#30","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
290,"UFO",0,"UFOs",0,0,1,0,0,"ModelChara#3597","MoveControl#2","",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_FF8-UFO_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_FF8-UFO_bye",0,10,False,False,0,0,0,0,222,"ui/icon/004000/004230.tex",11090,100,True,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,"TiltParam#16","TiltParam#17","TiltParam#37",False,"TiltParam#37",False
291,"vinegaroon",0,"vinegaroons",0,0,1,0,0,"ModelChara#3580","MoveControl#2","",45,30,30,1,2,"MountCustomize#56","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Biter_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Biter_bye",20,20,False,True,0,0,0,0,223,"ui/icon/004000/004231.tex",1190,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#19","TiltParam#39",False,"TiltParam#40",False
292,"Orthos craklaw",0,"Orthos craklaws",0,1,1,0,0,"ModelChara#3598","MoveControl#2","",45,15,15,1,2,"MountCustomize#113","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_HorseshoeCrab_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_HorseshoeCrab_bye",20,10,False,True,0,0,0,0,224,"ui/icon/004000/004232.tex",3530,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#0","TiltParam#20","TiltParam#37",False,"TiltParam#37",False
293,"bluefeather lynx",0,"bluefeather lynxes",0,0,1,0,0,"ModelChara#3596","MoveControl#2","",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_GDZ.scd","SE_Bt_Etc_Mount_Maju_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Maju_bye",20,10,False,True,0,0,0,0,225,"ui/icon/004000/004233.tex",30402,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#9","TiltParam#21","TiltParam#41",False,"TiltParam#42",False
294,"megashiba",0,"megashiba",0,0,1,0,0,"ModelChara#3495","MoveControl#2","",45,70,70,1,2,"MountCustomize#112","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_Mount_Shiba_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Shiba_bye",20,10,False,True,0,0,0,0,226,"ui/icon/004000/004234.tex",3540,100,True,0,0,60,0,"MountAction#58",False,True,False,False,False,80,80,False,False,"TiltParam#9","TiltParam#19","TiltParam#39",False,"TiltParam#38",False
295,"",0,"",0,0,1,0,0,"ModelChara#3569","MoveControl#2","",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_HippoCar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_HippoCar_bye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#18","TiltParam#39",False,"TiltParam#38",False
296,"",0,"",0,0,1,0,0,"ModelChara#3569","MoveControl#2","",5,70,70,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_HippoCar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_HippoCar_bye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#56",False,False,False,False,False,80,80,False,False,"TiltParam#0","TiltParam#18","TiltParam#39",False,"TiltParam#38",False
297,"traveling supporter",0,"traveling supporters",0,0,1,0,0,"ModelChara#3631","MoveControl#2","",45,15,15,1,2,"MountCustomize#114","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_MainteRobo_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_MainteRobo_bye",0,10,False,True,0,0,0,0,227,"ui/icon/004000/004264.tex",10170,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#9","TiltParam#23","TiltParam#37",False,"TiltParam#42",False
298,"Miw Miisv",0,"Miw Miisv",0,0,1,0,1,"ModelChara#3638","MoveControl#2","",45,70,70,1,2,"MountCustomize#118","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_SpaceJellyfish_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_SpaceJellyfish_bye",20,10,False,True,0,0,0,0,228,"ui/icon/004000/004236.tex",7110,100,True,0,0,60,0,"MountAction#60",True,True,False,False,False,80,80,False,False,"TiltParam#18","TiltParam#23","TiltParam#37",False,"TiltParam#37",False
299,"wondrous lanner",0,"wondrous lanners",0,0,1,0,0,"ModelChara#3639","MoveControl#2","",45,15,70,1,2,"MountCustomize#28","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_BirdWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BirdBye",20,10,False,True,0,0,0,0,229,"ui/icon/004000/004237.tex",30110,90,True,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#8","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
300,"magicked umbrella",0,"magicked umbrellas",0,0,1,0,0,"ModelChara#3651","MoveControl#2","",5,15,15,1,2,"MountCustomize#115","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_Mount_Umbrella_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Umbrella_bye",0,10,False,False,0,0,0,0,230,"ui/icon/004000/004238.tex",16120,100,True,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,"TiltParam#16","TiltParam#16","TiltParam#37",False,"TiltParam#37",False
301,"magicked parasol",0,"magicked parasols",0,0,1,0,0,"ModelChara#3688","MoveControl#2","",5,15,15,1,2,"MountCustomize#115","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_Mount_Umbrella_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Umbrella_bye",0,10,False,False,0,0,0,0,231,"ui/icon/004000/004239.tex",16130,100,True,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,"TiltParam#16","TiltParam#16","TiltParam#37",False,"TiltParam#37",False
302,"Starlight steed",0,"Starlight steeds",0,0,1,0,0,"ModelChara#3670","MoveControl#2","",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Reindeer_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Reindeer_bye",20,10,False,True,0,0,0,0,232,"ui/icon/004000/004240.tex",3550,100,True,0,0,60,0,"MountAction#61",False,True,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#17","TiltParam#39",False,"TiltParam#38",False
303,"Sil'dihn throne",0,"Sil'dihn thrones",0,0,1,0,0,"ModelChara#3671","MoveControl#2","",45,15,15,1,2,"MountCustomize#52","music/ffxiv/BGM_Ride_VVD02.scd","SE_Bt_Etc_Mount_VVDChair_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_VVDChair_bye",0,10,False,True,0,0,0,0,233,"ui/icon/004000/004243.tex",16070,100,True,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#17","TiltParam#19","TiltParam#39",False,"TiltParam#40",False
304,"silkie",0,"silkies",0,0,1,0,0,"ModelChara#3654","MoveControl#2","",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_VVD01.scd","SE_Bt_Etc_Mount_NanaFamiliar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_NanaFamiliar_bye",20,10,False,True,0,0,0,0,234,"ui/icon/004000/004244.tex",3560,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#17","TiltParam#41",False,"TiltParam#40",False
305,"sunforged",0,"sunforged",0,0,1,0,0,"ModelChara#3655","MoveControl#2","",45,70,70,1,2,"MountCustomize#117","music/ffxiv/BGM_Ride_Pandemonium02.scd","SE_Bt_Etc_Mount_FlameBeast_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_FlameBeast_bye",20,10,False,True,0,0,0,0,235,"ui/icon/004000/004241.tex",7031,100,True,0,0,60,0,"MountAction#0",True,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#19","TiltParam#37",False,"TiltParam#37",False
306,"lynx of imperious wind",0,"lynxes of imperious wind",0,0,1,0,0,"ModelChara#3690","MoveControl#2","",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_Barb.scd","SE_Bt_Etc_Mount_Maju_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Maju_bye",20,10,False,True,0,0,0,0,236,"ui/icon/004000/004242.tex",30403,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#9","TiltParam#21","TiltParam#41",False,"TiltParam#42",False
307,"",0,"",0,0,1,0,0,"ModelChara#3638","MoveControl#2","",45,70,70,1,2,"MountCustomize#118","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_SpaceJellyfish_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_SpaceJellyfish_bye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#59",False,False,False,False,False,80,80,False,False,"TiltParam#18","TiltParam#23","TiltParam#37",False,"TiltParam#37",False
308,"aeturna",0,"aeturnae",0,1,1,0,0,"ModelChara#3744","MoveControl#2","",45,15,65,1,2,"MountCustomize#48","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_ToraWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ToraBye",20,10,False,True,0,0,0,0,244,"ui/icon/004000/004246.tex",3311,100,True,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#41",False,"TiltParam#42",False
309,"",0,"",0,0,1,0,0,"ModelChara#3567","MoveControl#2","",45,15,15,1,2,"MountCustomize#120","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_BuildSupporter_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_BuildSupporter_bye",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#62",True,False,False,False,False,80,80,False,False,"TiltParam#17","TiltParam#20","TiltParam#39",False,"TiltParam#42",False
310,"set of ceruleum balloons",0,"sets of ceruleum balloons",0,0,1,0,0,"ModelChara#3738","MoveControl#2","",3,15,15,1,2,"MountCustomize#115","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_Mount_Balloon_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Balloon_bye",0,10,False,False,0,0,0,0,246,"ui/icon/004000/004247.tex",16140,100,True,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,"TiltParam#0","TiltParam#0","TiltParam#37",False,"TiltParam#37",False
311,"Anden III",0,"Andens III",0,1,1,0,1,"ModelChara#3740","MoveControl#2","",45,70,70,1,2,"MountCustomize#121","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_GrassFace_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_GrassFace_bye",20,10,False,True,0,0,0,0,247,"ui/icon/004000/004248.tex",4520,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#0","TiltParam#0","TiltParam#41",False,"TiltParam#42",False
312,"Blackjack",0,"Blackjacks",0,0,1,0,0,"ModelChara#3749","MoveControl#2","",45,15,15,1,2,"MountCustomize#123","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_BlackJack_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_BlackJack_bye",0,10,False,False,0,0,0,0,248,"ui/icon/004000/004249.tex",11100,100,False,0,0,70,3,"MountAction#0",True,False,False,False,False,80,80,False,False,"TiltParam#16","TiltParam#16","TiltParam#37",False,"TiltParam#37",False
313,"Phaethon",0,"Phaethons",0,0,1,0,1,"ModelChara#3790","MoveControl#2","",45,70,85,1,2,"MountCustomize#49","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_IxionWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_IxionBye",20,20,False,True,0,0,0,0,249,"ui/icon/004000/004250.tex",3321,100,True,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#9","TiltParam#19","TiltParam#39",False,"TiltParam#40",False
314,"Pinky",0,"Pinkies",0,0,1,0,1,"ModelChara#3837","MoveControl#2","",45,70,15,1,0,"MountCustomize#122","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_ElephantWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ElephantBye",20,10,False,True,0,0,0,0,250,"ui/icon/004000/004251.tex",3341,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#18","TiltParam#39",False,"TiltParam#38",False
315,"lynx of righteous fire",0,"lynxes of righteous fire",0,0,1,0,0,"ModelChara#3792","MoveControl#2","",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_Rubi.scd","SE_Bt_Etc_Mount_Maju_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Maju_bye",20,10,False,True,0,0,0,0,251,"ui/icon/004000/004252.tex",30404,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#9","TiltParam#21","TiltParam#41",False,"TiltParam#42",False
