key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
17235,"",False,"ui/icon/000000/000405.tex","Auto-attack",0,"","",,"normal_hit/normal_hit",0,,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,,"",0,True,0,0,0,0,0,"",3,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17236,"Chivalrous Spirit",False,"ui/icon/064000/064803.tex","Spell",2,"battle/magic_pld_start","cmat_ligct0c","magic/swd_knight/mgc001","normal_hit/normal_hit",0,"",0,0,False,False,30,True,True,True,False,True,False,False,False,False,0,True,False,1,0,0,False,3,40,,"",0,False,15,0,25,58,0,"",5,"Fang and Claw Bared",0,"Stun",,"",1,1,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17237,"Preach Down",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","cmcs_castx1m","mon_sp/[SKL_ID]/mon_sp025","mon_sp/[SKL_ID]/mon_sp025_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,50,0,True,0,0,,"",0,False,0,0,200,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17238,"Uncivil Tongue",False,"ui/icon/000000/000405.tex","",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0158/mon_sp002","normal_hit/normal_hit",0,,0,0,False,False,20,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,False,10,0,200,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17239,"Anvil Lightning",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp015","normal_hit/normal_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,35,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
17240,"Anvil Lightning",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","mon_sp/gimmick/baha_quarl_inazuma_hatudou","mon_sp/gimmick/baha_quarl_inazuma_hatudou_hit",0,,0,0,False,False,30,True,False,False,False,False,False,False,False,False,0,False,False,2,5,0,True,0,0,,"",0,False,35,0,0,0,0,"",5,"Firestarter",0,"Petrification",,"",0,0,False,"",50,0,False,False,False,False,True,True,False,False,True,0,False,False,False,False,0
17241,"Circle Blaster",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0017/mon_sp002","mon_sp/m0017/mon_sp002_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,9,0,True,0,0,,"",0,False,25,0,200,0,0,"",5,"Firestarter",0,"Petrification",,"",0,0,False,"",1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17242,"Tail Swing",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp009","mon_sp/[SKL_ID]/mon_sp009_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,25,0,True,0,0,,"",0,False,30,0,400,0,0,"",3,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",3,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17243,"Critical Rip",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp008","normal_hit/normal_hit",0,,0,0,False,False,5,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,,"",0,False,30,0,200,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17244,"Lightning Burst",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","mon_sp/m0156/mon_sp003","normal_hit/normal_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,6,0,True,2,0,,"",0,False,0,0,0,0,0,"",5,"Firestarter",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17245,"Overpower",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","ws/bt_2ax_emp/ws_s08","ws/bt_2ax_emp/ws_s08_hit",0,,0,0,False,False,8,True,False,False,True,False,False,False,False,False,0,False,True,13,8,0,True,0,0,,"",0,False,40,0,120,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",5,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17246,"Surge of Vigor",False,"ui/icon/000000/000405.tex","Ability",0,"","","mon_sp/common/mon_abh001","normal_hit/normal_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17247,"Throwing Darts",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","ws/bt_dgr_dgr/ws_s09","normal_hit/normal_hit",0,,0,0,False,False,25,False,False,False,True,False,False,False,False,False,0,False,True,8,0,4,True,0,0,,"",0,False,40,0,300,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",2,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17248,"Demon Slice",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","ws/bt_2gb_emp/ws_s03","ws/bt_2gb_emp/ws_s03_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,5,0,True,0,0,,"",0,False,0,0,25,58,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17249,"Keen Edge",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","ws/bt_2gb_emp/ws_s01","normal_hit/normal_hit",0,,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,,"",0,False,0,0,25,58,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17250,"Brutal Shell",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","ws/bt_2gb_emp/ws_s02","normal_hit/normal_hit",0,,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,,"",0,False,0,0,25,58,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17251,"Solid Barrel",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","ws/bt_2gb_emp/ws_s05","normal_hit/normal_hit",0,,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,,"",0,False,0,0,25,58,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17252,"Gnashing Fang",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","ws/bt_2gb_emp/ws_s06","normal_hit/normal_hit",0,,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,,"",0,False,0,0,25,58,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17253,"Savage Claw",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","ws/bt_2gb_emp/ws_s07","normal_hit/normal_hit",0,,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,,"",0,False,0,0,25,58,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17254,"Wicked Talon",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","ws/bt_2gb_emp/ws_s09","normal_hit/normal_hit",0,,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,,"",0,False,0,0,25,58,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17255,"Aurora",False,"ui/icon/000000/000405.tex","Ability",0,"","","ability/2gb_bgb/abl006","normal_hit/normal_hit",0,,0,0,False,False,30,True,True,False,False,False,False,False,True,True,0,False,False,1,0,0,False,0,0,,"",0,False,0,0,300,0,0,"",0,"",0,"Stun",,"",0,1,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17256,"Cure II",False,"ui/icon/000000/000405.tex","Spell",2,"battle/magic_cnj_start","cmrv_wndct0c","magic/cnj_white/carel2","normal_hit/normal_hit",0,,0,0,False,False,30,True,True,False,False,False,False,False,True,True,0,False,False,1,0,0,False,0,0,,"",0,False,30,0,25,0,0,"",5,"Fang and Claw Bared",0,"Stun",,"",0,0,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17257,"Stone II",False,"ui/icon/000000/000405.tex","Spell",1,"battle/magic_cnj_start","cmat_ethct0c","magic/cnj_white/stonela","normal_hit/normal_hit",0,,0,0,False,False,25,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,,"",0,False,25,0,25,0,0,"",5,"Thundercloud",0,"Petrification",,"",0,1,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17258,"Ring of Pain",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","ws/bt_2sp_emp/ws_s03","ws/bt_2sp_emp/ws_s03_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,6,0,True,0,0,,"",0,False,0,0,50,0,0,"",2,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17259,"Eternal Wind",False,"ui/icon/000000/000405.tex","Limit Break",2,"limitbreak/lbk_healer_start","cmhl_castx1f","limitbreak/lbk_healer_lv2","limitbreak/lbk_healer_lv2_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,30,0,False,0,0,,"",0,False,40,0,0,0,0,"",8,"Fang and Claw Bared",0,"Stun",,"",0,0,False,"",0,0,False,False,True,False,True,True,True,False,True,0,False,False,False,False,0
17260,"Immolation",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_c_start","","mon_sp/m0183/mon_sp002","mon_sp/m0183/mon_sp002_hit",0,,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,30,0,60,0,0,"",5,"Straight Shot Ready",0,"Petrification",,"",0,0,False,"",1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17261,"Purgatorial Flame",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_c_start","","mon_sp/m0183/mon_sp012","mon_sp/m0183/mon_sp001_hit",0,,0,0,False,False,6,True,False,False,False,False,False,False,False,False,0,False,False,13,10,0,True,0,0,,"",0,False,40,0,120,0,0,"",5,"Straight Shot Ready",0,"Petrification",,"",0,0,False,"",4,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17262,"Manaward",False,"ui/icon/000000/000405.tex","Ability",0,"battle/magic_blk_start","cmst_ethct0c","ability/thm_black/abl009","normal_hit/normal_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,,"",0,True,0,0,1200,0,0,"",0,"",0,"Stun",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17263,"Aetherial Manipulation",False,"ui/icon/000000/000405.tex","Ability",0,"battle/magic_blk_start","cmst_ethct0c","ability/thm_black/abl008","normal_hit/normal_hit",0,,1,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,7,1,0,False,0,0,,"",0,False,15,0,100,0,0,"",0,"",0,"Stun",,"",0,0,False,"general_1bf",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17264,"Empyreal Flame",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","cmcs_castx1m","mon_sp/m0183/mon_sp001","mon_sp/m0183/mon_sp001_hit",0,,0,0,False,False,60,True,False,False,False,False,False,False,False,False,0,False,False,3,60,0,True,0,0,,"",0,False,88,0,300,0,0,"",5,"Straight Shot Ready",0,"Petrification",,"",0,0,False,"",4,0,False,False,True,False,True,True,False,True,True,0,False,False,False,False,0
17265,"Orogenesis",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","mon_sp/[SKL_ID]/hide/mon_sp001","mon_sp/[SKL_ID]/hide/mon_sp001_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,False,0,False,False,False,False,0
17266,"Orogenesis",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp017","normal_hit/normal_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,30,0,0,0,0,"",0,"",0,"",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,False,0,False,False,False,False,0
17267,"Flame Hammer",False,"ui/icon/000000/000405.tex","Spell",0,"","","mon_sp/[SKL_ID]/mon_sp007","normal_hit/normal_hit",0,,8,0,False,False,100,False,False,False,True,False,False,False,False,False,2,False,False,2,6,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Straight Shot Ready",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17268,"Fire",False,"ui/icon/000000/000405.tex","Spell",1,"battle/magic_thm_start","cmat_firct0c","magic/thm_black/fire","magic/thm_black/fire_hit",0,,0,0,False,False,25,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,,"",0,False,25,0,25,58,0,"",5,"Straight Shot Ready",0,"Petrification",,"",0,0,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17269,"Blizzard",False,"ui/icon/000000/000405.tex","Spell",1,"battle/magic_thm_start","cmat_icect0c","magic/thm_black/blizzard","normal_hit/normal_hit",0,,0,0,False,False,25,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,,"",0,False,25,0,25,58,0,"",5,"Freecure",0,"Petrification",,"",0,0,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17270,"Thunder",False,"ui/icon/000000/000405.tex","Spell",1,"battle/magic_thm_start","cmat_thnct0c","magic/thm_black/thunder","normal_hit/normal_hit",0,,0,0,False,False,25,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,,"",0,False,25,0,25,58,0,"",5,"Firestarter",0,"Petrification",,"",0,0,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17271,"Blizzard IV",False,"ui/icon/000000/000405.tex","Spell",1,"battle/magic_blk_start","cmat_icect0c","magic/thm_black/mgc001","normal_hit/normal_hit",0,,0,0,False,False,25,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,,"",0,False,30,0,0,0,0,"",5,"Freecure",0,"Petrification",,"",0,0,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17272,"Fire IV",False,"ui/icon/000000/000405.tex","Spell",1,"battle/magic_blk_start","cmat_firct0c","magic/thm_black/mgc002","normal_hit/normal_hit",0,,0,0,False,False,25,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,,"",0,False,30,0,0,0,0,"",5,"Straight Shot Ready",0,"Petrification",,"",0,0,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17273,"Thunder IV",False,"ui/icon/000000/000405.tex","Spell",1,"battle/magic_blk_start","cmat_thnct0c","magic/thm_black/mgc004","magic/thm_black/mgc004_hit",0,,0,0,False,False,25,False,False,False,True,False,False,False,False,False,0,False,True,2,5,0,True,0,0,,"",0,False,30,0,0,0,0,"",5,"Firestarter",0,"Petrification",,"",0,0,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17274,"Stone IV",False,"ui/icon/000000/000405.tex","Spell",1,"battle/magic_wht_start","cmat_ethct0c","magic/cnj_white/mgc003","normal_hit/normal_hit",0,,0,0,False,False,25,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,,"",0,False,25,0,25,58,0,"",5,"Thundercloud",0,"Petrification",,"",0,0,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17275,"Aero III",False,"ui/icon/000000/000405.tex","Spell",1,"battle/magic_wht_start","cmat_wndct0c","magic/cnj_white/mgc002","magic/cnj_white/mgc002_hit",0,,0,0,False,False,25,False,False,False,True,False,False,False,False,False,0,False,True,2,5,0,True,0,0,,"",0,False,15,0,25,58,0,"",5,"Honed Reavers",0,"Petrification",,"",0,0,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17276,"Benediction",False,"ui/icon/000000/000405.tex","Ability",0,"","","ability/cnj_white/abl005","normal_hit/normal_hit",0,,0,0,False,False,40,True,True,True,False,True,False,False,True,True,0,False,False,1,0,0,False,0,0,,"",0,True,0,0,1800,0,0,"",0,"",0,"Stun",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17277,"Tetragrammaton",False,"ui/icon/000000/000405.tex","Ability",0,"","","ability/cnj_white/abl009","normal_hit/normal_hit",0,,0,0,False,False,40,True,True,True,False,True,False,False,True,True,0,False,False,1,0,0,False,0,0,,"",0,True,0,0,600,0,0,"",0,"",0,"Stun",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17278,"Divine Benison",False,"ui/icon/000000/000405.tex","Ability",0,"","","ability/cnj_white/abl012","normal_hit/normal_hit",0,,0,0,False,False,40,True,True,True,False,True,False,False,True,True,0,False,False,1,0,0,False,0,0,,"",0,False,0,0,300,0,0,"",0,"",0,"Stun",,"",0,0,False,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17279,"Cure",False,"ui/icon/000000/000405.tex","Spell",2,"battle/magic_cnj_start","cmrv_wndct0c","magic/cnj_white/carel","normal_hit/normal_hit",0,,0,0,False,False,40,True,True,True,False,True,False,False,True,True,0,False,False,1,0,0,False,0,0,,"",0,False,15,0,25,58,0,"",5,"Fang and Claw Bared",0,"Stun",,"",0,0,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17280,"Cure II",False,"ui/icon/000000/000405.tex","Spell",2,"battle/magic_cnj_start","cmrv_wndct0c","magic/cnj_white/carel2","normal_hit/normal_hit",0,,0,0,False,False,40,True,True,True,False,True,False,False,True,True,0,False,False,1,0,0,False,0,0,,"",0,False,15,0,25,58,0,"",5,"Fang and Claw Bared",0,"Stun",,"",0,0,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
17281,"Cure III",False,"ui/icon/000000/000405.tex","Spell",2,"battle/magic_cnj_start","cmrv_wndct0c","magic/cnj_white/carelda","magic/cnj_white/carelda_hit",0,,0,0,False,False,40,True,True,True,False,True,False,False,True,True,0,False,False,2,15,0,False,0,0,,"",0,False,15,0,25,58,0,"",5,"Fang and Claw Bared",0,"Stun",,"",0,0,True,"",0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
